Longitude,Latitude,HouseAge,total_rooms,total_bedrooms,population,households,MedInc,ocean_proximity__1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,computed_sqft,RoomsPerHousehold,BedroomsPerHousehold,PopulationPerHousehold,DistToPacific,DistToSF,DistToLA,GeoCluster,BedroomRatio,TARGET
-0.871926687,1.119765933,-1.005982811,0.303202896,0.063954828,0.749016796,0.194954642,-0.138612933,FALSE,TRUE,FALSE,FALSE,FALSE,0.345454181,0.271401307,-0.29983122,1.110664534,-0.93420372,-1.136512055,1.016022367,27,-0.619962374,146400
-1.190528611,0.801963081,0.344076428,-0.488769619,-0.643327435,-0.548857339,-0.619943427,0.965068158,TRUE,FALSE,FALSE,FALSE,FALSE,-0.255263906,0.415737221,-0.190137523,0.10284973,-1.265474548,-1.291829096,0.917387863,45,-0.613257352,287200
0.70117031,-0.702926892,0.741152675,0.184846233,-0.124331918,-0.2645611,-0.097775732,2.020394799,TRUE,FALSE,FALSE,FALSE,FALSE,-0.058457882,0.8463237,-0.107236835,-0.547218135,0.701445992,0.684149202,-1.047528097,43,-0.782707996,360900
-1.404589278,0.942170222,0.661737425,-0.223854119,-0.223303156,-0.155080561,-0.195352524,-0.014701369,FALSE,FALSE,FALSE,FALSE,TRUE,-0.261606875,-0.212126953,-0.122479163,-0.00343079,-1.477694922,-1.480988106,1.120252072,37,-0.10528594,250700
1.243789211,-1.375921165,-1.085398061,-0.818411418,-0.776093731,-0.479990548,-0.754441166,-1.269865005,FALSE,FALSE,FALSE,FALSE,TRUE,-0.406902863,-0.925948735,-0.231020442,1.273679776,1.26564162,1.431665126,-0.349486822,84,0.514724515,84200
-1.344851417,1.04031522,1.217644171,-0.046319124,0.52260203,-0.042951299,0.556252491,-0.702292163,FALSE,FALSE,FALSE,TRUE,FALSE,-0.455317417,-1.25195414,-0.073612225,-1.084462671,-1.425933855,-1.470135545,1.159944299,12,1.20575547,175000
-1.339873262,1.030968077,1.852966166,-0.342673113,-0.283651472,-0.29016542,-0.277106052,-1.08586554,FALSE,FALSE,FALSE,TRUE,FALSE,-0.493022484,-0.39143996,-0.069124664,-0.173559084,-1.420757748,-1.472936021,1.150909812,12,0.110104491,105500
-1.295069867,0.839351652,0.741152675,0.343887999,-0.19916383,-0.200991755,-0.097775732,2.866571349,FALSE,FALSE,FALSE,FALSE,TRUE,-0.347639404,1.368188854,-0.300578339,-0.378814396,-1.374172788,-1.363079053,0.995151157,45,-1.151921414,500001
1.208942126,-1.352553309,-0.450076066,-0.076370621,0.133958875,-0.285750882,0.089466219,-0.474200176,FALSE,FALSE,FALSE,FALSE,TRUE,2.008740439,-0.507965961,0.069372298,-0.946326094,1.229408874,1.397991976,-0.382947483,3,0.375277867,245500
0.676279535,-0.721621177,0.741152675,-0.734267228,-0.698847886,-0.557686415,-0.720157429,-0.610213506,TRUE,FALSE,FALSE,FALSE,FALSE,-0.419539445,-0.526414313,0.008838879,0.602192536,0.675565459,0.685133503,-1.071410255,48,0.329162772,143800
1.129291645,-0.763683319,-0.450076066,0.17652428,-0.027774612,0.131864401,0.081554587,0.281265743,FALSE,TRUE,FALSE,FALSE,FALSE,0.041125729,0.234317891,-0.277093718,0.031491993,1.146591167,0.945758375,-0.749898891,78,-0.576837224,129900
-1.230353851,0.932823079,0.344076428,-0.68387318,-0.691606088,-0.619489945,-0.743892324,-0.0241197,FALSE,FALSE,FALSE,TRUE,FALSE,-0.249044137,-0.044460398,0.177389075,0.411375495,-1.306883401,-1.392486922,1.028816003,94,0.043812436,146100
-1.14074706,0.783268796,0.10583068,-0.645962062,-0.484007881,0.006491525,-0.466985213,-0.637205707,TRUE,FALSE,FALSE,FALSE,FALSE,-0.425764925,-1.068169891,-0.128442032,1.619684588,-1.213713481,-1.255174666,0.87988618,19,0.840008432,169300
0.193398495,0.297217376,-0.529491315,-0.159127819,-0.073639332,0.197199562,-0.063491995,-1.151109845,FALSE,TRUE,FALSE,FALSE,FALSE,-0.133299646,-0.377050067,-0.062430874,0.570834721,0.17348311,-0.213651594,-0.035535015,69,0.103409065,65900
0.745973706,-0.810419033,0.582322176,-0.553495919,-0.645741368,-0.389051068,-0.617306216,0.094688075,TRUE,FALSE,FALSE,FALSE,FALSE,-0.255467187,0.031633958,-0.211982876,0.825094297,0.748030952,0.782416658,-1.007859749,89,-0.381228292,162200
0.696192155,-0.829113318,-0.132415068,0.953239881,1.980617344,1.006825807,1.882769411,-0.699819193,TRUE,FALSE,FALSE,FALSE,FALSE,-0.024461881,-1.036837955,0.096603663,-0.893021687,0.696269885,0.771976292,-1.009379768,0,1.085764988,184100
0.203354805,-0.670211892,1.37647467,-0.266850875,-0.131573716,0.080655762,-0.08722689,-0.412902098,FALSE,FALSE,FALSE,FALSE,TRUE,-0.1046375,-0.662513394,-0.151692482,0.336946377,0.183835324,0.429768989,-0.739026352,24,0.297349169,213900
-1.419523743,0.998253078,0.661737425,-0.649198377,-0.541942265,-0.838451023,-0.540827109,-0.096940764,FALSE,FALSE,FALSE,TRUE,FALSE,-0.168767339,-0.830644674,-0.078446653,-1.431148758,-1.462166602,-1.524480801,1.166331543,37,0.580547329,492300
-1.419523743,0.998253078,1.852966166,-0.70329107,-0.626429907,-0.809315073,-0.575110847,-0.764063788,FALSE,FALSE,FALSE,TRUE,FALSE,-0.339064219,-0.986988328,-0.295505431,-1.224143844,-1.462166602,-1.524480801,1.166331543,37,0.512410772,346200
-0.896817462,1.853516634,-0.529491315,0.087294452,0.172581797,-0.392582698,-0.292929315,-0.518082233,FALSE,TRUE,FALSE,FALSE,FALSE,0.157529968,1.33818541,1.379918392,-0.449897859,-0.960084253,-0.643711334,1.640120807,56,0.021460522,94700
-1.394632968,0.988905935,1.852966166,-0.149418874,-0.170196638,-0.338725336,-0.068766416,0.33356642,FALSE,FALSE,FALSE,TRUE,FALSE,-0.367738436,-0.331697391,-0.293188491,-0.800280721,-1.477694922,-1.519804734,1.147639985,37,-0.176174776,321600
2.03033771,-1.385268308,-1.403059058,0.107637004,0.172581797,1.07127806,0.208140695,-0.655989753,FALSE,TRUE,FALSE,FALSE,FALSE,-0.149257779,-0.276917254,-0.099690387,1.756896215,2.083466477,1.837826439,0.100071468,26,-0.026464655,72700
-1.558912085,1.372138786,-1.958965804,2.035556085,1.35540879,1.329087072,1.426531982,0.622851252,TRUE,FALSE,FALSE,FALSE,FALSE,0.07478378,0.998833028,-0.085955097,-0.130992068,-1.317235615,-1.159966331,1.499639478,13,-0.841363055,240800
0.716104775,-0.87117546,-1.24422856,0.192705855,0.778478889,0.149522553,0.848982865,-0.300671369,FALSE,FALSE,FALSE,FALSE,TRUE,-0.056135114,-1.147742612,-0.114222985,-1.080701015,0.716974312,0.812050812,-0.966577729,80,0.979220525,207800
-0.991402408,1.624511638,-0.211830318,0.072499869,0.218446517,0.517695011,0.342638434,-1.071396036,FALSE,TRUE,FALSE,FALSE,FALSE,-0.06066332,-0.643140822,-0.258213339,0.278490888,-1.05843028,-0.868144072,1.474584595,67,0.155813707,61200
1.11435718,-0.791724747,-0.052999819,-0.45733113,-0.792991259,-0.771350048,-0.767627219,1.994928474,FALSE,TRUE,FALSE,FALSE,FALSE,0.320880815,1.752390719,-0.258191592,-0.321482634,1.131062847,0.956360181,-0.758299003,78,-1.260964487,204800
0.611563519,-0.861828317,0.741152675,-0.039846494,-0.334344058,-0.343139874,-0.287654894,1.632401647,FALSE,FALSE,FALSE,FALSE,TRUE,0.028653072,0.818599903,-0.192790808,-0.30887828,0.608276072,0.756370212,-0.972428072,66,-0.834506324,500001
0.203354805,-0.637496893,-0.926567562,0.872332006,0.430872589,0.580381449,0.403294277,0.955912908,FALSE,FALSE,FALSE,FALSE,TRUE,0.227128512,1.110464084,0.030068484,0.274499981,0.183835324,0.404544219,-0.731599572,24,-0.80927748,268200
-1.872535853,1.755371636,-0.132415068,-0.609437935,-0.484007881,-0.575344566,-0.461710792,-1.063766662,TRUE,FALSE,FALSE,FALSE,FALSE,-0.285672582,-0.914233546,-0.146889295,-0.601593145,-0.991140894,-0.74251184,1.922811974,90,0.60397994,71800
0.611563519,-0.726294748,0.10583068,-0.132312637,0.457425848,-0.057960727,0.569438544,-0.947905403,TRUE,FALSE,FALSE,FALSE,FALSE,-0.293478252,-1.452190667,-0.204055256,-1.124894168,0.608276072,0.65714162,-1.047053433,15,1.380237364,283300
0.631476139,-0.80107189,0.423491677,-0.510036831,-0.640913503,-0.553271877,-0.567199215,0.573391859,TRUE,FALSE,FALSE,FALSE,FALSE,-0.112171159,0.011401828,-0.385916329,-0.145743426,0.628980498,0.720885217,-1.031766103,87,-0.529140769,157800
0.930165443,-0.721621177,1.37647467,-0.074983629,-0.194335964,-0.350203135,-0.124147838,0.856731041,FALSE,TRUE,FALSE,FALSE,FALSE,0.062969661,0.076329203,-0.225325248,-0.720942322,0.939546899,0.813067765,-0.897880738,34,-0.425204962,289700
-0.817166982,1.077703791,0.582322176,-0.8452266,-0.89437643,-0.809315073,-0.923222643,-0.655989753,FALSE,TRUE,FALSE,FALSE,FALSE,0.227669347,-0.000160183,0.060829125,0.485270358,-0.877266547,-1.108466775,0.961071535,27,-0.102514385,89200
0.696192155,-0.847807603,1.058813672,-0.400464452,-0.430901363,-0.543559893,-0.535552688,0.541032788,FALSE,FALSE,FALSE,FALSE,TRUE,0.599608651,0.41903316,0.347216867,-0.228011383,0.696269885,0.785578533,-0.991879114,66,-0.16206165,406300
-1.319960642,0.853372366,0.979398423,-0.673239574,-0.809888788,-0.86140662,-0.873115642,0.650001302,FALSE,FALSE,FALSE,FALSE,TRUE,-0.311981271,1.116252116,0.298266061,-0.298633864,-1.400053322,-1.382877518,1.017211408,71,-0.618139314,314100
0.576716434,-0.688906178,0.502906927,0.130753539,-0.076053265,-0.265444007,-0.045031521,0.830949017,TRUE,FALSE,FALSE,FALSE,FALSE,-0.200736624,0.486032177,-0.112894983,-0.658546895,0.572043325,0.613485591,-1.006458181,32,-0.590386313,341800
0.72108293,-0.679559035,1.614720418,-0.44438587,-0.631257772,-0.612426684,-0.567199215,-0.078682882,FALSE,TRUE,FALSE,FALSE,FALSE,-0.25057666,0.360429014,-0.345496502,-0.399644824,0.722150419,0.677693079,-1.020676327,43,-0.712698408,237000
0.611563519,-0.726294748,0.582322176,-0.473050374,-0.177438436,-0.580642012,-0.192715313,-0.669143846,TRUE,FALSE,FALSE,FALSE,FALSE,-0.245442845,-1.106713566,-0.001080006,-1.232838563,0.608276072,0.65714162,-1.047053433,15,1.066332941,313600
-1.339873262,1.012273792,1.852966166,-1.041717154,-0.904032161,-0.957643546,-0.915311011,-1.612292376,FALSE,FALSE,FALSE,TRUE,FALSE,-0.33748148,-2.007247097,-0.076052721,-0.764739631,-1.420757748,-1.480777327,1.137603518,12,3.054968379,137500
-1.135768905,0.83000451,-0.291245567,0.827948257,0.459839781,1.107477271,0.577350176,0.960122218,TRUE,FALSE,FALSE,FALSE,FALSE,-0.19996356,0.570332141,-0.212268044,0.857684022,-1.208537374,-1.282989138,0.910399424,19,-0.72020572,261100
-1.16065968,0.858045938,-0.450076066,0.774317895,0.331901351,0.47796417,0.318903539,0.794275403,TRUE,FALSE,FALSE,FALSE,FALSE,-0.19310525,1.120787972,0.002272963,0.250075355,-1.234417908,-1.313267115,0.942265351,19,-0.834206097,264400
0.716104775,-0.679559035,0.741152675,-0.411098058,-0.307790799,-0.028824777,-0.245459525,-0.776112938,TRUE,FALSE,FALSE,FALSE,FALSE,-0.403997027,-0.745655076,-0.230265406,0.524983216,0.716974312,0.675203821,-1.022567794,43,0.299286329,163100
-1.499174224,1.325403072,-0.926567562,-0.513735477,-0.662638897,-0.728087576,-0.662138796,1.435721636,TRUE,FALSE,FALSE,FALSE,FALSE,-0.326276744,0.530408642,-0.094241383,-0.566703096,-1.379348895,-1.213087486,1.438288703,13,-0.601066364,341500
-0.822145137,1.073030219,-1.879550555,-0.188254654,-0.121917985,0.376429799,-0.17689205,-0.526816551,FALSE,TRUE,FALSE,FALSE,FALSE,0.056561943,-0.144414486,0.108901332,1.450398628,-0.882442653,-1.112677142,0.9592154,27,0.064066925,113600
-0.847035912,1.418874499,-0.688321814,-0.350532735,-0.387450576,-0.449971691,-0.374682843,-1.059083805,FALSE,TRUE,FALSE,FALSE,FALSE,0.121011299,-0.078128562,-0.099440806,-0.41009773,-0.908323187,-0.970020677,1.253104726,5,-0.192353862,144000
0.442306247,-0.62814975,-0.132415068,-0.514197808,-0.768851933,-0.59565144,-0.72806906,1.215837803,TRUE,FALSE,FALSE,FALSE,FALSE,0.022257325,1.002331469,-0.321441339,0.445631194,0.432288444,0.505528415,-0.891085771,74,-1.017312285,227000
-1.409567433,1.007600221,1.852966166,-0.398615129,-0.126745851,-0.440259707,-0.197989734,-0.266996889,FALSE,FALSE,FALSE,TRUE,FALSE,-0.253041565,-0.828286183,0.156272577,-0.81867221,-1.472518815,-1.520914459,1.167966056,37,0.859629644,420000
-1.180572301,1.082377362,-0.052999819,-0.370412956,-0.640913503,-0.469395657,-0.612031795,0.706511289,FALSE,TRUE,FALSE,FALSE,FALSE,-0.091271102,1.038146227,-0.212223351,0.428769891,-1.255122334,-1.351487585,1.115323836,1,-0.952664666,229200
-0.110268964,0.946843793,-0.370660817,-1.140655927,-1.198531943,-1.193379868,-1.244962334,-0.020226088,FALSE,TRUE,FALSE,FALSE,FALSE,-0.096768689,0.2804641,0.915602093,-0.328527169,-0.142259397,-0.615619035,0.624445085,42,0.434579433,93800
-1.349829572,0.876740223,0.264661178,-0.158203157,-0.462282487,-0.494117069,-0.422152633,2.22680884,FALSE,FALSE,FALSE,FALSE,TRUE,-0.239489055,0.973928885,-0.202047482,-0.422659278,-1.431109962,-1.411487826,1.048140008,71,-0.915891991,382200
-1.205463076,0.820657367,-0.370660817,-0.620533872,-0.582979119,-0.873767326,-0.580385268,-0.382963381,TRUE,FALSE,FALSE,FALSE,FALSE,-0.673491314,-0.519521483,-0.090185096,-1.491727225,-1.281002868,-1.312194538,0.937735519,45,0.214197327,47500
-0.040574793,-0.567393323,0.820567924,-0.541937651,-0.380208778,-0.023527332,-0.337761895,-0.791161221,TRUE,FALSE,FALSE,FALSE,FALSE,-0.386168462,-0.996977068,-0.190166566,0.890329912,-0.069793904,0.248339468,-0.538646398,7,0.659770378,241400
-2.290700878,2.39565091,0.10583068,0.155257067,0.23051618,-0.056194912,0.213415116,-0.75227772,FALSE,FALSE,FALSE,FALSE,TRUE,-0.444884905,-0.16425009,0.009251609,-0.642372506,-0.556347932,-0.071482101,2.584071837,4,-0.016114161,69000
-1.444414518,0.998253078,1.455889919,0.025804467,0.252241574,0.065646333,0.374284961,-0.412533784,FALSE,FALSE,FALSE,TRUE,FALSE,-0.358996297,-0.811927231,-0.248950231,-0.650868806,-1.436286068,-1.507198542,1.178583241,37,0.353422092,329100
-1.439436363,0.932823079,-1.720720056,-1.164697124,-1.249224528,-1.218984188,-1.252873965,4.53987732,FALSE,FALSE,FALSE,FALSE,TRUE,-0.228371593,-0.628754452,-0.888918617,-1.178472273,-1.441462175,-1.468560046,1.131339376,37,-0.568796241,281000
-0.951577168,1.348770929,0.661737425,0.463631654,0.351212812,0.068295056,0.408568699,-0.183442085,FALSE,TRUE,FALSE,FALSE,FALSE,0.431621995,0.146464956,-0.125263816,-0.696194781,-1.017021427,-1.068464755,1.231826584,72,-0.383034292,114300
0.960034373,-0.936605459,-0.926567562,0.246798549,-0.090536861,0.109791712,0.047270849,1.492284239,TRUE,FALSE,FALSE,FALSE,FALSE,-0.05015829,0.540477695,-0.350412952,0.059804476,0.97060354,0.977014752,-0.808295561,20,-0.816866565,250800
-1.399611123,0.951517364,0.979398423,-0.172073079,-0.126745851,-0.340491151,-0.113598996,0.127783776,FALSE,FALSE,FALSE,TRUE,FALSE,-0.168911863,-0.27988256,-0.07385149,-0.716416808,-1.482871029,-1.489417143,1.124199872,37,0.002318529,272200
-1.329916952,0.90010808,-0.450076066,2.476157256,1.727154417,1.812920423,1.835299621,1.432775119,FALSE,FALSE,FALSE,TRUE,FALSE,-0.147330505,0.943770727,-0.10888194,-0.029601552,-1.410405535,-1.425340259,1.05422957,71,-0.832046507,404000
0.716104775,-0.810419033,-0.291245567,-0.271011852,0.095335952,0.256354369,0.012987112,-0.802999905,TRUE,FALSE,FALSE,FALSE,FALSE,-0.05071839,-0.907493664,0.161684628,0.499298721,0.716974312,0.767987683,-1.020815778,0,0.976296418,146100
0.283005285,-0.109383331,0.185245929,-0.134624291,0.392249667,-0.015581164,0.287257012,-1.341475891,FALSE,TRUE,FALSE,FALSE,FALSE,-0.234067669,-1.053114599,0.182739696,-0.677356649,0.266653031,0.069204505,-0.421214918,30,1.223025036,51400
1.642041615,-0.889869745,-1.800135305,4.785961508,4.867680781,2.772640956,3.755188922,0.44606023,FALSE,TRUE,FALSE,FALSE,FALSE,0.114726656,0.994169898,0.702685514,-0.611327701,1.679730155,1.30695919,-0.353457402,8,-0.254458474,199300
-1.56389024,1.316055929,-1.16481331,-0.145720228,0.520188097,-0.357266395,0.46131291,-1.131115623,TRUE,FALSE,FALSE,FALSE,FALSE,-0.238500334,-1.342402794,0.085404524,-1.544280621,-1.312059508,-1.209493286,1.460902767,13,1.598477219,150000
-0.403980112,-0.324367613,-1.641304806,-0.348683412,-0.609532378,-0.525901742,-0.559287583,0.604488137,TRUE,FALSE,FALSE,FALSE,FALSE,0.117415967,0.821292377,-0.284448625,-0.061000731,-0.447649692,-0.086711985,-0.201347994,47,-0.906356124,261000
-1.016293184,0.498180944,-0.767737063,1.098411726,1.145396651,1.607202958,1.154899292,0.057909229,TRUE,FALSE,FALSE,FALSE,FALSE,-0.194608571,-0.000456416,-0.01922465,0.56894184,-1.084310814,-0.983727796,0.623506689,59,-0.177313532,152900
-1.16065968,0.428077374,0.899983173,-0.238186371,-0.216061358,-0.695419996,-0.424789844,0.865360126,FALSE,FALSE,FALSE,FALSE,TRUE,-0.148236597,0.629937224,0.674066958,-1.141734364,-1.234417908,-0.965136131,0.658403305,57,-0.040995453,369100
-2.240919327,2.442386623,1.217644171,-0.900243955,-0.80264699,-0.911732352,-0.767627219,-1.428082445,FALSE,FALSE,FALSE,FALSE,TRUE,-0.427985539,-1.450453847,-0.313170219,-1.141054147,-0.608108999,-0.044766798,2.599910798,4,1.210493395,87500
1.15418242,-1.221693311,-1.005982811,-0.184556008,-0.230544954,-0.288399604,-0.226999051,-0.179127542,FALSE,FALSE,FALSE,FALSE,TRUE,-0.444951627,0.03446863,-0.056217826,-0.306217272,1.1724717,1.276147265,-0.508600458,77,-0.238603736,148700
0.666323225,-0.87117546,0.264661178,-1.083326918,-0.964380477,-0.811963796,-0.973329644,-1.277178681,FALSE,FALSE,FALSE,FALSE,TRUE,-0.253906596,-2.194015326,-0.113614338,0.986142223,0.665213245,0.788667485,-0.971434093,66,3.703583304,182100
1.632085305,-0.927258316,-1.720720056,0.858924415,0.70606091,0.721646661,0.556252491,-0.124353895,FALSE,TRUE,FALSE,FALSE,FALSE,-0.313252401,0.685252579,0.235517249,0.236530425,1.669377942,1.324731409,-0.352752827,8,-0.426818085,98000
-0.040574793,0.544916657,-1.958965804,-0.636715447,-0.778507663,-0.713961055,-0.799273746,0.563763062,FALSE,TRUE,FALSE,FALSE,FALSE,-0.062808326,0.709629121,0.003302229,0.206896346,-0.069793904,-0.471967207,0.247479707,91,-0.624531168,114400
-0.837079602,1.400180214,-0.529491315,-0.481834658,-0.624015974,-0.68305929,-0.604120163,0.23049094,FALSE,TRUE,FALSE,FALSE,FALSE,0.314219104,0.362634856,-0.170084818,-0.575131209,-0.897970973,-0.977458286,1.23403026,5,-0.564028645,213500
-1.543977619,1.259973073,-0.450076066,0.095616405,-0.054327871,0.084187392,-0.026571047,-0.073000313,TRUE,FALSE,FALSE,FALSE,FALSE,-0.10800593,0.316595788,-0.102977541,0.180791456,-1.332763935,-1.264233272,1.411103448,13,-0.477327098,163500
0.66134507,-0.759009748,0.979398423,-0.828120363,-0.520216871,-0.00233755,-0.49863174,-1.216196302,TRUE,FALSE,FALSE,FALSE,FALSE,-0.339566229,-1.852798819,-0.151791262,1.769431753,0.660037139,0.704623753,-1.077777501,48,2.417228765,109600
-0.279526236,1.73667735,-1.561889557,-0.178083378,-0.334344058,-0.65039171,-0.683236481,0.954387033,FALSE,TRUE,FALSE,FALSE,FALSE,-0.14805816,2.779363621,1.629294808,-0.086389043,-0.318247025,-0.477024522,1.381332603,23,-0.533086712,138100
-0.976467943,1.334750215,-1.561889557,1.030449111,0.481565175,0.534470255,0.653829282,0.994638561,FALSE,TRUE,FALSE,FALSE,FALSE,0.140192697,0.814708381,-0.290848896,-0.240068427,-1.04290196,-1.090075526,1.229578039,72,-0.908123077,204600
0.691214,-0.852481175,0.423491677,0.077585507,0.553983154,0.694276526,0.638006019,-0.759328314,FALSE,FALSE,FALSE,FALSE,TRUE,-0.066045599,-1.102516483,-0.150894594,0.04833467,0.691093779,0.786635168,-0.988119078,66,0.861182233,204800
0.556803813,-0.773030462,1.694135667,-0.495242249,-0.090536861,-0.58858818,-0.063491995,-0.450785888,TRUE,FALSE,FALSE,FALSE,FALSE,0.002401609,-1.44995026,-0.104901288,-1.454208495,0.551338898,0.665323437,-1.00487928,15,1.527047502,414300
-1.439436363,0.93749665,0.820567924,0.327706424,0.307762025,0.341113496,0.437578015,0.203919671,FALSE,FALSE,FALSE,FALSE,TRUE,-0.259794951,-0.228401662,-0.253129937,-0.234202728,-1.441462175,-1.472720423,1.13450982,37,-0.221826086,227400
-1.469305294,0.960864507,0.582322176,0.623598081,0.467081579,0.319923714,0.543066438,0.197553089,FALSE,FALSE,FALSE,FALSE,TRUE,-0.244420205,0.209522734,-0.146137695,-0.438209618,-1.410405535,-1.478270529,1.165399274,37,-0.444789789,292500
0.596629054,-0.749662605,1.217644171,-0.354231381,-0.609532378,-0.702483257,-0.577748058,0.906769214,TRUE,FALSE,FALSE,FALSE,FALSE,0.14950375,0.904797127,-0.213703586,-0.752168857,0.592747752,0.666935867,-1.038832132,15,-0.892258589,461300
0.606585364,-0.684232606,1.058813672,-0.693119795,-0.575737322,-0.695419996,-0.659501585,-0.250422731,TRUE,FALSE,FALSE,FALSE,FALSE,-0.381311526,-0.572768088,0.307957364,-0.417434764,0.603099965,0.624558236,-1.019434356,32,0.709720042,178400
-0.239700995,0.792615939,-1.005982811,-0.449471508,-0.401934171,-0.590353995,-0.577748058,-1.116383037,FALSE,TRUE,FALSE,FALSE,FALSE,0.317019547,0.391305231,0.667605746,-0.264090589,-0.276838171,-0.683944609,0.522636058,42,0.129580501,87500
0.800733411,-0.880522603,0.02641543,-0.518358784,-0.54677013,-0.304291941,-0.488082898,0.235857811,TRUE,FALSE,FALSE,FALSE,FALSE,-0.244319479,-0.385946713,-0.290190193,0.533438927,0.804968126,0.859244596,-0.929841314,80,-0.125980531,196900
0.551825658,-0.548699037,0.582322176,-1.18134103,-1.270949922,-1.237525247,-1.279246071,-0.261366937,TRUE,FALSE,FALSE,FALSE,FALSE,0.066410787,-0.27834568,-1.097424161,-1.337229792,0.546162791,0.501996499,-0.886773512,52,-1.034950366,187500
-0.722582036,1.657226638,-0.926567562,-0.824421718,-0.896790363,-0.805783443,-0.875752853,-0.150399001,FALSE,TRUE,FALSE,FALSE,FALSE,0.025007096,-0.211952438,-0.295625568,0.121443769,-0.77892052,-0.742723694,1.418400543,22,-0.277389405,144300
1.203963971,-1.338532594,1.058813672,-0.7097637,-0.563667658,-0.47557601,-0.612031795,-0.839199972,FALSE,FALSE,FALSE,FALSE,TRUE,0.884668811,-0.879573364,0.13149488,0.40057266,1.224232767,1.385314438,-0.396145618,3,0.899851979,145200
0.775842636,-0.866501889,0.264661178,0.255120502,0.23051618,0.253705646,0.287257012,0.148935559,TRUE,FALSE,FALSE,FALSE,FALSE,-0.047753161,-0.079831519,-0.135277018,-0.134442932,0.779087592,0.837152503,-0.951590917,80,-0.225320235,216600
0.591650899,-0.824439747,1.058813672,-0.519283446,-0.476766083,-0.703366164,-0.461710792,1.243777098,TRUE,FALSE,FALSE,FALSE,FALSE,-0.258589187,-0.49356536,-0.120282666,-1.083865574,0.587571645,0.719455841,-0.996845453,87,0.155375763,472700
0.745973706,-0.824439747,-0.132415068,0.22183269,0.232930113,0.402917026,0.171219747,-0.003336232,TRUE,FALSE,FALSE,FALSE,FALSE,-0.201659608,0.11648626,0.103363179,0.42704353,0.748030952,0.792474555,-0.997423456,89,-0.154154713,195300
1.15418242,-0.69825332,0.502906927,-0.531304044,-0.689192156,-0.640679727,-0.656864375,-0.268417531,FALSE,TRUE,FALSE,FALSE,FALSE,-0.048159248,0.39050718,-0.244446935,-0.161875324,1.1724717,0.916685087,-0.729503552,11,-0.644229086,95300
1.15418242,-0.702926892,0.502906927,-0.518821115,-0.679536425,-0.682176383,-0.677962059,0.300839034,FALSE,TRUE,FALSE,FALSE,FALSE,-0.031399364,0.603905323,-0.102400115,-0.271557253,1.1724717,0.919683357,-0.729994651,11,-0.649817536,97600
0.875405737,-0.889869745,-0.450076066,1.606513181,2.617895561,2.346196598,2.687118638,-0.438578889,TRUE,FALSE,FALSE,FALSE,FALSE,-0.297414842,-0.92836432,-0.049961398,-0.26939164,0.882609726,0.902225962,-0.885471618,79,0.743053263,183600
-0.21481022,1.680594494,-0.370660817,-0.479523004,-0.271581809,-0.600065978,-0.646315533,-1.110647853,FALSE,TRUE,FALSE,FALSE,FALSE,-0.434853928,0.633269689,1.662637556,-0.014376474,-0.250957638,-0.476010924,1.317087034,23,0.749742912,99300
0.686235845,-0.744989034,1.455889919,-0.886374033,-0.732642943,-0.442025522,-0.72806906,-0.697819771,TRUE,FALSE,FALSE,FALSE,FALSE,-0.250248153,-1.510366278,-0.128955328,1.282992704,0.685917672,0.706628008,-1.080873777,48,1.613620007,114300
0.487109643,-0.693579749,0.02641543,0.79743443,0.261897304,0.105377174,0.321540749,1.546373873,TRUE,FALSE,FALSE,FALSE,FALSE,-0.250802299,1.169484495,-0.137551391,-0.490971106,0.478873405,0.574403648,-0.949194078,52,-0.956617103,367400
-1.155681525,1.11041879,-1.085398061,0.151096091,0.0470573,0.226335512,0.065731323,-0.205225264,FALSE,TRUE,FALSE,FALSE,FALSE,-0.001900513,0.206217895,-0.07385149,0.289021999,-1.229241801,-1.323269704,1.125494854,1,-0.378346069,129800
-1.339873262,0.876740223,0.02641543,-0.514660139,-0.442971026,-0.623904483,-0.493357319,0.083954335,FALSE,FALSE,FALSE,FALSE,TRUE,-0.16972204,-0.346583178,0.123822598,-0.692789356,-1.420757748,-1.408869804,1.04314689,71,0.267049942,435200
-0.155072359,0.535569515,-0.529491315,-0.309385301,-0.498491477,-0.321950092,-0.482808477,-0.294252172,FALSE,TRUE,FALSE,FALSE,FALSE,-0.080586937,0.592415207,-0.126260122,0.441889874,-0.188844358,-0.541667134,0.274240876,91,-0.66265807,106100
0.676279535,-0.80107189,0.10583068,-0.68988348,-0.672294627,-0.186865233,-0.77026443,-0.950220524,TRUE,FALSE,FALSE,FALSE,FALSE,-0.395768911,0.088990735,0.446058439,3.120742266,0.675565459,0.74214638,-1.038432397,0,0.180671937,93200
0.273048975,-0.132751188,0.899983173,-0.511423824,-0.54677013,-0.582407827,-0.517092214,-0.435790221,FALSE,TRUE,FALSE,FALSE,FALSE,0.043094279,-0.229933941,-0.187581786,-0.452215863,0.256300817,0.078773139,-0.438120223,30,-0.155146538,69500
